,Market Share_total
102244,12.129999999999999
102245,10.180000000000001
102246,9.7
102247,8.55
102248,11.66
102249,10.3
102250,8.34
102251,8.34
102252,10.4
102253,10.44
102254,7.589999999999999
102255,5.9300000000000015
102256,10.760000000000002
102257,17.56
102258,14.930000000000001
102259,9.370000000000001
102260,7.06
102261,7.519999999999999
102262,13.4
102263,7.5600000000000005
102264,9.370000000000001
102265,9.41
102266,7.9399999999999995
102267,8.75
102268,7.13
102269,7.529999999999999
102270,7.26
102271,6.769999999999999
102272,7.220000000000001
102273,8.680000000000001
102274,5.8999999999999995
102275,5.99
102276,6.7
102277,6.479999999999999
102278,9.260000000000002
102279,4.66
102280,4.49
102281,10.25
102282,5.050000000000001
102283,10.09
102284,11.000000000000002
102285,5.32
102286,7.480000000000001
102287,5.64
102288,8.419999999999998
102289,7.85
102290,7.470000000000001
102291,9.16
102292,6.1
102293,6.5
102294,6.109999999999999
102295,5.76
102296,9.39
102297,7.960000000000001
102298,9.81
102299,10.21
102300,13.51
102301,12.970000000000002
102302,13.66
102303,4.720000000000001
102304,7.949999999999998
102305,7.3
102306,4.760000000000001
102307,5.040000000000001
102308,7.840000000000001
102309,6.699999999999998
102310,6.9300000000000015
102311,8.03
102312,7.960000000000001
102313,7.340000000000001
102314,3.4199999999999995
102315,2.91
102316,5.04
102317,5.33
102318,4.85
102319,4.85
102320,4.9
102321,3.35
102322,5.17
102323,8.1
102324,9.709999999999999
102325,8.17
102326,10.370000000000001
102327,7.159999999999999
102328,5.459999999999999
102329,5.459999999999999
102330,5.51
102331,6.639999999999999
102332,6.619999999999999
102333,13.340000000000003
102334,7.24
102335,6.7299999999999995
102336,6.7299999999999995
102337,12.63
102338,12.1
102339,5.549999999999999
102340,5.51
102341,3.1100000000000003
102342,8.59
102343,8.709999999999999
102344,10.49
102345,8.89
102346,7.44
102347,4.67
102348,9.950000000000001
102349,9.02
102350,8.190000000000001
102351,8.92
102352,6.9399999999999995
102353,11.05
102354,9.26
102355,11.469999999999999
102356,13.37
102357,9.219999999999999
102358,7.38
102359,6.790000000000001
102360,6.959999999999999
102361,6.639999999999999
102362,8.809999999999999
102363,8.16
102364,7.359999999999999
102365,12.560000000000002
102366,12.64
102367,7.51
102368,7.279999999999999
102369,6.31
102370,7.2299999999999995
102371,11.3
102372,11.530000000000001
102373,9.410000000000002
102374,5.489999999999999
102375,4.35
102376,8.16
102377,8.16
102378,5.79
102379,5.76
102380,5.43
102381,5.699999999999999
102382,8.069999999999999
102383,9.7
102384,9.7
102385,10.1
102386,9.48
102387,9.330000000000002
102388,9.290000000000001
102389,7.35
102390,7.3199999999999985
102391,6.57
102392,7.590000000000001
102393,7.590000000000001
102394,7.470000000000001
102395,7.470000000000001
102396,7.2299999999999995
102397,7.12
102398,8.530000000000001
102399,9.069999999999999
102400,10.07
102401,12.65
102402,8.629999999999999
102403,8.989999999999998
102404,8.549999999999999
102405,7.38
102406,8.93
102407,6.49
102408,4.54
102409,3.75
102410,10.900000000000002
102411,8.96
102412,8.6
102413,8.290000000000001
102414,8.450000000000001
102415,11.71
102416,8.82
102417,10.48
102418,11.049999999999999
102419,9.249999999999998
102420,9.64
102421,9.330000000000002
102422,9.84
102423,9.95
102424,13.680000000000001
102425,13.850000000000003
102426,9.05
102427,6.69
102428,6.209999999999999
102429,6.08
102430,5.5200000000000005
102431,5.98
102432,7.869999999999999
102433,7.0
102434,5.83
102435,7.890000000000001
102436,7.33
102437,4.300000000000001
102438,3.7600000000000002
102439,11.38
102440,11.24
102441,12.25
102442,12.34
102443,12.09
102444,12.09
102445,11.379999999999999
102446,11.08
102447,11.860000000000001
102448,9.620000000000001
102449,11.860000000000001
102450,7.87
102451,9.350000000000001
102452,8.37
102453,7.789999999999999
102454,8.34
102455,8.43
102456,9.239999999999998
102457,7.32
102458,5.369999999999999
102459,6.62
102460,6.62
102461,5.1
102462,6.8100000000000005
102463,6.270000000000001
102464,7.0600000000000005
102465,6.739999999999999
102466,7.739999999999999
102467,7.38
102468,9.639999999999999
102469,9.34
102470,7.75
102471,7.94
102472,7.029999999999999
102473,6.539999999999999
102474,7.2799999999999985
102475,6.889999999999999
102476,8.33
102477,4.200000000000001
102478,6.960000000000001
102479,5.850000000000001
102480,5.75
102481,9.47
102482,10.48
102483,6.660000000000001
102484,8.690000000000001
102485,6.8
102486,8.370000000000001
102487,5.64
102488,8.110000000000003
102489,9.24
102490,9.85
102491,11.74
102492,10.139999999999999
102493,6.960000000000001
102494,7.12
102495,7.099999999999999
102496,10.32
102497,9.780000000000001
102498,13.65
102499,13.88
102500,8.179999999999998
102501,7.889999999999999
102502,8.44
102503,7.329999999999998
102504,6.56
102505,6.1
102506,7.090000000000001
102507,6.850000000000001
102508,6.3100000000000005
102509,2.88
102510,2.43
102511,6.699999999999998
102512,4.840000000000001
102513,4.83
102514,10.21
102515,7.75
102516,5.45
102517,4.85
102518,4.86
102519,4.96
102520,7.42
102521,8.08
102522,8.360000000000001
102523,7.230000000000001
102524,9.059999999999999
102525,6.62
102526,5.88
102527,9.919999999999998
102528,9.99
102529,10.000000000000002
102530,10.080000000000002
102531,13.079999999999998
102532,14.34
102533,7.550000000000002
102534,6.840000000000001
102535,5.98
102536,6.45
102537,7.129999999999998
102538,8.229999999999999
102539,4.720000000000001
102540,5.88
102541,8.15
102542,9.370000000000001
102543,9.440000000000001
102544,9.440000000000001
102545,9.440000000000001
102546,8.860000000000001
102547,8.860000000000001
102548,9.2
102549,8.860000000000001
102550,2.0300000000000002
102551,2.15
102552,2.25
102553,2.25
102554,6.4799999999999995
102555,5.71
102556,6.29
102557,6.919999999999999
102558,6.919999999999999
102559,6.919999999999999
102560,6.919999999999999
102561,6.82
102562,6.659999999999999
102563,6.659999999999999
102564,7.7
102565,7.7
102566,7.7
102567,8.55
102568,8.62
102569,8.81
102570,8.500000000000002
102571,8.500000000000002
102572,8.540000000000001
102573,8.55
102574,8.540000000000001
102575,8.59
102576,8.59
102577,8.250000000000002
102578,6.529999999999999
102579,6.529999999999999
102580,6.0200000000000005
102581,5.99
102582,7.33
102583,6.709999999999999
102584,6.709999999999999
102585,6.8100000000000005
102586,6.4799999999999995
102587,7.280000000000001
102588,8.029999999999998
102589,7.7
102590,7.230000000000001
102591,9.09
102592,8.74
102593,7.960000000000001
102594,12.929999999999998
102595,7.159999999999999
102596,7.0200000000000005
102597,8.85
102598,7.159999999999999
102599,6.43
102600,4.5200000000000005
102601,4.12
102602,4.130000000000001
102603,7.3
102604,7.31
102605,7.279999999999999
102606,8.41
102607,8.33
102608,8.580000000000002
102609,6.1
102610,7.389999999999999
102611,7.200000000000001
102612,3.46
102613,5.0
102614,4.9399999999999995
102615,5.0600000000000005
102616,5.03
102617,6.859999999999999
102618,5.47
102619,7.580000000000001
102620,7.789999999999999
102621,8.1
102622,7.389999999999999
102623,9.5
102624,9.2
102625,6.15
102626,6.22
102627,5.51
102628,6.639999999999999
102629,7.010000000000001
102630,7.599999999999999
102631,7.349999999999999
102632,6.93
102633,7.1800000000000015
102634,8.34
102635,6.330000000000001
102636,7.25
102637,5.36
102638,5.360000000000001
102639,0.6100000000000001
102640,2.63
102641,1.1500000000000001
102642,0.97
102643,2.57
102644,2.34
102645,2.1300000000000003
102646,5.94
102647,5.62
102648,3.29
102649,3.29
102650,2.8699999999999997
102651,3.2
102652,11.08
102653,7.2
102654,7.2299999999999995
102655,6.660000000000001
102656,8.63
102657,10.53
102658,10.78
102659,5.7299999999999995
102660,5.7299999999999995
102661,6.589999999999999
102662,3.71
102663,5.51
102664,6.709999999999999
102665,10.94
102666,9.58
102667,8.68
102668,9.09
102669,5.159999999999999
102670,3.47
102671,5.679999999999999
102672,9.959999999999999
102673,5.200000000000001
102674,5.89
102675,5.89
102676,8.309999999999999
102677,5.89
102678,13.329999999999998
102679,11.59
102680,10.900000000000002
102681,9.98
102682,9.920000000000002
102683,8.650000000000002
102684,10.640000000000002
102685,8.319999999999999
102686,11.930000000000001
102687,15.139999999999997
102688,14.62
102689,15.679999999999998
102690,16.07
102691,15.559999999999999
102692,16.380000000000003
102693,16.110000000000003
102694,16.35
102695,18.23
102696,18.23
102697,18.23
102698,18.449999999999996
102699,12.739999999999998
102700,47.730000000000004
102701,10.28
102702,9.52
102703,9.550000000000002
102704,11.23
102705,9.87
102706,10.139999999999999
102707,14.45
102708,8.4
102709,23.749999999999996
102710,14.340000000000003
102711,14.340000000000003
102712,14.340000000000003
102713,14.340000000000003
102714,23.759999999999998
102715,19.729999999999997
102716,22.419999999999998
102717,17.58
102718,18.52
102719,8.32
102720,23.19
102721,23.19
102722,8.32
102723,8.32
102724,8.32
102725,18.68
102726,16.94
102727,20.329999999999995
102728,18.1
102729,15.789999999999997
102730,10.129999999999999
102731,4.92
102732,3.9199999999999995
102733,8.669999999999998
102734,9.919999999999998
102735,12.549999999999999
102736,7.81
102737,5.61
102738,5.05
102739,3.2999999999999994
102740,4.010000000000001
102741,2.9900000000000007
102742,1.35
102743,1.2500000000000002
102744,1.28
102745,1.37
102746,3.4199999999999995
102747,4.300000000000001
102748,4.24
102749,3.78
102750,2.98
102751,2.3099999999999996
102752,3.45
102753,1.1300000000000001
102754,1.3100000000000003
102755,2.5800000000000005
102756,3.5100000000000002
102757,2.33
102758,2.33
102759,2.33
102760,1.5299999999999998
102761,1.31
102762,1.31
102763,1.36
102764,1.65
102765,1.65
102766,1.6900000000000006
102767,6.57
102768,6.37
102769,1.1800000000000002
102770,1.0500000000000003
102771,0.8700000000000001
102772,1.1
102773,0.9399999999999998
102774,0.9099999999999999
102775,1.03
102776,1.0699999999999998
102777,0.9600000000000002
102778,0.9600000000000002
102779,1.15
102780,0.9600000000000002
102781,1.23
102782,1.3800000000000001
102783,1.3800000000000001
102784,0.4699999999999999
102785,0.43999999999999995
102786,0.59
102787,0.6199999999999999
102788,0.6900000000000001
102789,1.05
102790,0.7499999999999999
102791,1.5299999999999998
102792,1.05
102793,0.55
102794,0.8700000000000001
102795,1.1099999999999999
102796,0.9299999999999999
102797,0.4600000000000001
102798,4.430000000000001
102799,4.5600000000000005
102800,3.6
102801,2.4900000000000007
102802,1.23
102803,1.85
102804,2.24
102805,4.569999999999999
102806,4.569999999999999
102807,0.24
102808,2.0699999999999994
102809,0.8399999999999999
102810,0.14999999999999997
102811,0.21000000000000005
102812,0.2
102813,0.39
102814,0.76
102815,0.9800000000000001
102816,0.8400000000000001
102817,0.85
102818,0.96
102819,0.75
102820,1.1
102821,1.6800000000000002
102822,0.7499999999999999
102823,1.56
102824,1.7
102825,5.97
102826,7.44
102827,6.260000000000002
102828,6.92
102829,4.470000000000001
102830,5.319999999999999
102831,2.3099999999999996
102832,2.62
102833,2.18
102834,2.18
102835,5.92
102836,5.45
102837,9.33
102838,9.33
102839,6.4399999999999995
102840,7.07
102841,7.0600000000000005
102842,8.48
102843,7.220000000000001
102844,8.530000000000001
102845,7.410000000000001
102846,8.64
102847,9.49
102848,9.64
102849,9.760000000000002
102850,9.88
102851,9.72
102852,8.02
102853,8.02
102854,7.709999999999999
102855,8.08
102856,7.579999999999998
102857,7.619999999999999
102858,6.9
102859,6.889999999999999
102860,5.46
102861,5.380000000000001
102862,5.36
102863,5.430000000000001
102864,9.44
102865,7.779999999999999
102866,8.41
102867,8.299999999999999
102868,8.33
102869,6.8
102870,7.37
102871,4.1
102872,8.95
102873,6.08
102874,5.42
102875,5.320000000000001
102876,14.280000000000001
102877,9.03
102878,8.370000000000001
102879,4.78
102880,8.120000000000001
102881,7.44
102882,5.79
102883,6.1
102884,7.4799999999999995
102885,11.16
102886,10.85
102887,7.12
102888,7.69
102889,8.7
102890,6.4399999999999995
102891,10.860000000000001
102892,11.850000000000001
102893,8.63
102894,8.63
102895,9.43
102896,11.410000000000002
102897,13.1
102898,13.190000000000001
102899,13.15
102900,10.970000000000002
102901,10.760000000000002
102902,10.510000000000002
102903,11.42
102904,11.19
102905,11.03
102906,11.95
102907,9.0
102908,8.73
102909,10.04
102910,8.72
102911,5.3100000000000005
102912,7.890000000000001
102913,8.47
102914,10.48
102915,8.680000000000001
102916,8.59
102917,4.220000000000001
102918,6.95
102919,8.889999999999999
102920,4.220000000000001
102921,8.889999999999999
102922,19.020000000000003
102923,17.92
102924,17.92
102925,14.55
102926,12.49
102927,12.49
102928,12.209999999999999
102929,12.07
102930,7.210000000000001
102931,8.440000000000001
102932,8.32
102933,8.24
102934,9.209999999999999
102935,8.53
102936,9.34
102937,5.84
102938,5.85
102939,10.14
102940,8.0
102941,10.649999999999999
102942,9.73
102943,11.8
102944,11.679999999999998
102945,10.000000000000002
102946,9.299999999999999
102947,12.760000000000002
102948,9.41
102949,6.76
102950,7.1899999999999995
102951,8.75
102952,17.55
102953,15.080000000000002
102954,7.1
102955,7.969999999999999
102956,7.849999999999999
102957,7.699999999999998
102958,7.51
102959,7.55
102960,7.5699999999999985
102961,6.249999999999999
102962,6.489999999999999
102963,5.84
102964,5.999999999999999
102965,6.68
102966,8.010000000000002
102967,8.08
102968,7.200000000000001
102969,9.250000000000002
102970,9.27
102971,7.93
102972,8.889999999999999
102973,7.2
102974,7.599999999999999
102975,6.869999999999999
102976,11.910000000000002
102977,7.01
102978,5.799999999999999
102979,5.98
102980,5.069999999999999
102981,4.3100000000000005
102982,2.65
102983,5.5200000000000005
102984,8.360000000000001
102985,9.969999999999999
102986,10.74
102987,14.8
102988,5.15
102989,9.35
102990,7.720000000000001
102991,4.84
102992,4.66
102993,6.089999999999999
102994,4.700000000000001
102995,5.8500000000000005
102996,4.66
102997,6.730000000000001
102998,7.900000000000001
102999,4.38
103000,12.88
103001,13.280000000000001
103002,4.65
103003,13.490000000000004
103004,4.95
103005,8.09
103006,6.99
103007,6.679999999999998
103008,4.26
103009,6.319999999999999
103010,7.409999999999999
103011,6.289999999999999
103012,6.81
103013,7.709999999999999
103014,8.310000000000002
103015,7.7200000000000015
103016,3.4899999999999998
103017,5.819999999999999
103018,5.380000000000001
103019,4.970000000000001
103020,8.760000000000002
103021,8.860000000000001
103022,8.92
103023,8.930000000000001
103024,9.0
103025,8.99
103026,7.980000000000001
103027,8.62
103028,8.03
103029,7.239999999999999
103030,8.669999999999998
103031,8.669999999999998
103032,5.72
103033,5.72
103034,5.72
103035,8.03
103036,8.370000000000001
103037,8.370000000000001
103038,8.41
103039,8.52
103040,6.76
103041,7.3
103042,7.7
103043,7.32
103044,6.760000000000001
103045,7.149999999999999
103046,6.6
103047,5.92
103048,5.48
103049,8.17
103050,9.690000000000001
103051,4.819999999999999
103052,13.599999999999998
103053,8.790000000000001
103054,8.129999999999999
103055,8.12
103056,7.33
103057,9.49
103058,11.34
103059,9.919999999999998
103060,9.61
103061,8.47
103062,7.519999999999999
103063,7.359999999999999
103064,7.360000000000001
103065,6.4799999999999995
103066,9.65
103067,14.979999999999999
103068,14.029999999999998
103069,13.01
103070,13.3
103071,7.989999999999999
103072,8.05
103073,5.86
103074,6.609999999999999
103075,8.419999999999998
103076,11.2
103077,11.530000000000001
103078,15.790000000000001
103079,11.249999999999998
103080,7.8199999999999985
103081,6.8
103082,5.76
103083,5.15
103084,5.220000000000001
103085,5.18
103086,5.549999999999999
103087,5.7299999999999995
103088,8.42
103089,11.719999999999999
103090,8.61
103091,9.87
103092,10.030000000000001
103093,6.1899999999999995
103094,6.57
103095,6.57
103096,8.879999999999999
103097,8.760000000000002
103098,8.760000000000002
103099,14.5
103100,14.719999999999999
103101,8.62
103102,8.760000000000002
103103,9.709999999999999
103104,11.219999999999999
103105,7.3199999999999985
103106,11.49
103107,10.250000000000002
103108,9.8
103109,9.76
103110,9.569999999999999
103111,11.71
103112,8.120000000000001
103113,8.799999999999999
103114,8.719999999999999
103115,8.719999999999999
103116,8.669999999999998
103117,8.669999999999998
103118,8.309999999999999
